date,product_id,product_category,day_of_week,month,is_weekend,price,discount_percent,stock_level,competitor_price,sales_quantity
2024-06-28,15,Category_3,4,6,0,413.22,10,403,413.16,141
2024-06-28,16,Category_4,4,6,0,437.65,30,340,436.45,160
2024-06-28,17,Category_4,4,6,0,410.68,0,162,393.93,128
2024-06-28,18,Category_4,4,6,0,478.4,0,331,498.32,152
2024-06-28,19,Category_4,4,6,0,495.78,0,246,508.83,143
2024-06-28,20,Category_4,4,6,0,542.92,0,236,520.01,146
2024-06-29,1,Category_1,5,6,1,120.7,0,159,133.08,71
2024-06-29,2,Category_1,5,6,1,148.86,0,53,149.59,90
2024-06-29,3,Category_1,5,6,1,163.07,0,253,184.25,89
2024-06-29,4,Category_1,5,6,1,193.84,0,132,209.86,85
2024-06-29,5,Category_1,5,6,1,199.65,0,97,221.62,84
2024-06-29,6,Category_2,5,6,1,212.19,0,300,214.33,92
2024-06-29,7,Category_2,5,6,1,247.26,10,480,263.42,117
2024-06-29,8,Category_2,5,6,1,235.81,0,358,227.89,115
2024-06-29,9,Category_2,5,6,1,267.81,0,497,288.07,105
2024-06-29,10,Category_2,5,6,1,325.77,0,237,366.02,114
2024-06-29,11,Category_3,5,6,1,320.27,0,259,321.36,134
2024-06-29,12,Category_3,5,6,1,354.77,0,86,359.02,131
2024-06-29,13,Category_3,5,6,1,369.83,0,282,386.41,141
2024-06-29,14,Category_3,5,6,1,344.56,0,225,339.5,145
2024-06-29,15,Category_3,5,6,1,384.53,0,241,384.69,165
2024-06-29,16,Category_4,5,6,1,449.54,0,200,484.36,164
2024-06-29,17,Category_4,5,6,1,398.67,0,323,429.78,164
2024-06-29,18,Category_4,5,6,1,448.93,0,320,447.54,173
2024-06-29,19,Category_4,5,6,1,501.08,0,144,537.31,181
2024-06-29,20,Category_4,5,6,1,500.81,0,439,572.38,172
2024-06-30,1,Category_1,6,6,1,129.39,0,74,141.73,64
2024-06-30,2,Category_1,6,6,1,153.32,0,94,163.12,73
2024-06-30,3,Category_1,6,6,1,155.66,0,52,172.07,81
2024-06-30,4,Category_1,6,6,1,178.74,0,486,173.4,96
2024-06-30,5,Category_1,6,6,1,195.63,0,466,195.77,105
2024-06-30,6,Category_2,6,6,1,231.38,0,448,232.55,76
2024-06-30,7,Category_2,6,6,1,240.35,0,366,259.25,98
2024-06-30,8,Category_2,6,6,1,249.18,0,253,285.07,116
2024-06-30,9,Category_2,6,6,1,252.71,0,377,260.19,133
2024-06-30,10,Category_2,6,6,1,322.31,0,231,346.55,118
2024-06-30,11,Category_3,6,6,1,348.73,30,439,331.82,145
2024-06-30,12,Category_3,6,6,1,366.0,0,257,371.79,133
2024-06-30,13,Category_3,6,6,1,354.62,0,53,345.45,152
2024-06-30,14,Category_3,6,6,1,386.75,0,104,392.33,128
2024-06-30,15,Category_3,6,6,1,412.49,20,148,431.58,166
2024-06-30,16,Category_4,6,6,1,407.11,30,329,466.81,209
2024-06-30,17,Category_4,6,6,1,398.97,0,103,427.44,176
2024-06-30,18,Category_4,6,6,1,445.98,0,293,443.41,171
2024-06-30,19,Category_4,6,6,1,510.11,0,489,580.02,170
2024-06-30,20,Category_4,6,6,1,488.36,0,364,523.86,172
2024-07-01,1,Category_1,0,7,0,122.98,0,207,129.32,36
2024-07-01,2,Category_1,0,7,0,131.02,30,269,133.17,72
2024-07-01,3,Category_1,0,7,0,163.95,0,62,167.9,43
2024-07-01,4,Category_1,0,7,0,162.88,0,397,181.88,60
2024-07-01,5,Category_1,0,7,0,182.55,0,180,185.85,60
2024-07-01,6,Category_2,0,7,0,200.09,30,214,224.38,105
2024-07-01,7,Category_2,0,7,0,226.63,0,253,235.5,79
2024-07-01,8,Category_2,0,7,0,256.22,0,304,273.54,85
2024-07-01,9,Category_2,0,7,0,287.0,0,389,321.17,80
2024-07-01,10,Category_2,0,7,0,272.73,0,262,275.19,95
2024-07-01,11,Category_3,0,7,0,350.91,10,335,362.2,96
2024-07-01,12,Category_3,0,7,0,342.59,10,74,385.93,79
2024-07-01,13,Category_3,0,7,0,379.61,20,465,390.91,125
2024-07-01,14,Category_3,0,7,0,383.43,0,399,419.47,119
2024-07-01,15,Category_3,0,7,0,406.39,0,122,418.82,93
2024-07-01,16,Category_4,0,7,0,440.79,0,213,464.23,116
2024-07-01,17,Category_4,0,7,0,406.13,30,429,434.54,147
2024-07-01,18,Category_4,0,7,0,423.48,0,194,444.09,117
2024-07-01,19,Category_4,0,7,0,432.91,0,299,445.92,141
2024-07-01,20,Category_4,0,7,0,540.11,0,194,519.43,116
2024-07-02,1,Category_1,1,7,0,128.58,0,456,123.61,40
2024-07-02,2,Category_1,1,7,0,139.14,0,446,158.76,47
2024-07-02,3,Category_1,1,7,0,161.1,0,349,179.11,66
2024-07-02,4,Category_1,1,7,0,189.35,0,400,208.64,56
2024-07-02,5,Category_1,1,7,0,197.07,0,301,209.62,63
2024-07-02,6,Category_2,1,7,0,207.81,0,422,201.51,63
2024-07-02,7,Category_2,1,7,0,263.01,0,196,302.32,80
2024-07-02,8,Category_2,1,7,0,259.94,0,291,260.77,71
2024-07-02,9,Category_2,1,7,0,260.77,0,450,249.07,74
2024-07-02,10,Category_2,1,7,0,293.76,0,397,290.58,97
2024-07-02,11,Category_3,1,7,0,318.83,0,312,342.78,76
2024-07-02,12,Category_3,1,7,0,312.08,0,278,355.98,89
2024-07-02,13,Category_3,1,7,0,389.99,0,221,421.14,93
2024-07-02,14,Category_3,1,7,0,409.91,0,89,415.54,99
2024-07-02,15,Category_3,1,7,0,395.35,0,191,390.24,105
2024-07-02,16,Category_4,1,7,0,407.05,0,357,412.29,95
2024-07-02,17,Category_4,1,7,0,438.14,30,255,476.27,139
2024-07-02,18,Category_4,1,7,0,442.02,0,177,480.69,113
2024-07-02,19,Category_4,1,7,0,449.03,0,71,474.06,135
2024-07-02,20,Category_4,1,7,0,452.95,0,475,517.42,142
2024-07-03,1,Category_1,2,7,0,129.74,0,85,142.59,35
2024-07-03,2,Category_1,2,7,0,153.92,0,432,154.9,40
2024-07-03,3,Category_1,2,7,0,152.79,0,168,145.29,69
2024-07-03,4,Category_1,2,7,0,188.38,0,200,200.13,64
2024-07-03,5,Category_1,2,7,0,183.77,0,237,200.25,49
2024-07-03,6,Category_2,2,7,0,198.32,0,316,205.34,66
2024-07-03,7,Category_2,2,7,0,228.56,0,468,255.1,97
2024-07-03,8,Category_2,2,7,0,260.31,20,378,256.04,87
2024-07-03,9,Category_2,2,7,0,295.67,0,265,293.35,87
2024-07-03,10,Category_2,2,7,0,298.11,0,131,317.98,97
2024-07-03,11,Category_3,2,7,0,314.6,0,87,336.98,102
2024-07-03,12,Category_3,2,7,0,313.88,0,96,308.57,123
2024-07-03,13,Category_3,2,7,0,351.14,0,288,373.56,93
2024-07-03,14,Category_3,2,7,0,398.19,0,63,444.39,94
2024-07-03,15,Category_3,2,7,0,364.14,0,457,370.99,94
2024-07-03,16,Category_4,2,7,0,420.13,0,411,474.11,104
2024-07-03,17,Category_4,2,7,0,467.45,0,376,522.09,131
2024-07-03,18,Category_4,2,7,0,448.3,0,253,460.5,128
2024-07-03,19,Category_4,2,7,0,442.15,0,447,503.23,125
2024-07-03,20,Category_4,2,7,0,510.14,0,416,490.61,117
2024-07-04,1,Category_1,3,7,0,114.3,10,67,131.25,62
2024-07-04,2,Category_1,3,7,0,152.44,0,496,172.8,47
2024-07-04,3,Category_1,3,7,0,146.23,30,109,146.39,59
2024-07-04,4,Category_1,3,7,0,170.23,0,136,162.66,70
2024-07-04,5,Category_1,3,7,0,207.44,0,330,235.32,51
2024-07-04,6,Category_2,3,7,0,209.08,0,309,225.42,70
2024-07-04,7,Category_2,3,7,0,239.91,0,325,230.39,82
2024-07-04,8,Category_2,3,7,0,240.38,0,335,255.76,86
2024-07-04,9,Category_2,3,7,0,305.05,0,499,310.95,97
2024-07-04,10,Category_2,3,7,0,318.6,0,299,344.76,85
2024-07-04,11,Category_3,3,7,0,289.99,0,114,297.3,91
2024-07-04,12,Category_3,3,7,0,331.94,10,196,374.48,85
2024-07-04,13,Category_3,3,7,0,358.75,10,424,343.12,119
2024-07-04,14,Category_3,3,7,0,374.82,0,370,405.51,98
2024-07-04,15,Category_3,3,7,0,389.3,0,489,401.83,132
2024-07-04,16,Category_4,3,7,0,394.54,0,260,393.22,121
2024-07-04,17,Category_4,3,7,0,475.83,0,168,459.07,109
2024-07-04,18,Category_4,3,7,0,423.43,30,210,407.75,166
2024-07-04,19,Category_4,3,7,0,488.93,0,209,559.96,129
2024-07-04,20,Category_4,3,7,0,530.15,0,337,507.37,135
2024-07-05,1,Category_1,4,7,0,127.0,0,469,126.98,35
2024-07-05,2,Category_1,4,7,0,126.37,0,285,129.32,55
2024-07-05,3,Category_1,4,7,0,153.21,0,103,157.93,59
2024-07-05,4,Category_1,4,7,0,173.11,0,481,191.56,64
2024-07-05,5,Category_1,4,7,0,200.75,0,381,198.87,67
2024-07-05,6,Category_2,4,7,0,202.65,0,484,231.99,62
2024-07-05,7,Category_2,4,7,0,238.48,20,183,258.91,89
2024-07-05,8,Category_2,4,7,0,256.39,0,121,251.23,67
2024-07-05,9,Category_2,4,7,0,255.3,0,422,254.73,80
2024-07-05,10,Category_2,4,7,0,298.56,0,418,285.74,96
2024-07-05,11,Category_3,4,7,0,326.66,0,270,342.37,90
2024-07-05,12,Category_3,4,7,0,327.79,0,181,364.37,112
2024-07-05,13,Category_3,4,7,0,387.71,0,345,422.68,102
2024-07-05,14,Category_3,4,7,0,386.76,0,462,404.48,113
2024-07-05,15,Category_3,4,7,0,402.91,0,365,424.75,80
2024-07-05,16,Category_4,4,7,0,392.6,0,218,431.85,126
2024-07-05,17,Category_4,4,7,0,428.87,0,230,412.77,102
2024-07-05,18,Category_4,4,7,0,438.23,0,130,487.26,120
2024-07-05,19,Category_4,4,7,0,446.06,30,271,440.37,190
2024-07-05,20,Category_4,4,7,0,474.59,10,332,515.0,145
2024-07-06,1,Category_1,5,7,1,121.36,0,67,139.38,65
2024-07-06,2,Category_1,5,7,1,149.19,0,172,145.44,55
2024-07-06,3,Category_1,5,7,1,165.35,0,491,187.46,48
2024-07-06,4,Category_1,5,7,1,183.37,0,121,180.88,88
2024-07-06,5,Category_1,5,7,1,215.62,0,497,212.9,76
2024-07-06,6,Category_2,5,7,1,218.27,0,468,214.88,79
2024-07-06,7,Category_2,5,7,1,228.26,0,191,221.31,87
2024-07-06,8,Category_2,5,7,1,280.53,0,200,275.5,75
2024-07-06,9,Category_2,5,7,1,272.95,0,444,286.49,83
2024-07-06,10,Category_2,5,7,1,322.03,10,422,308.55,108
2024-07-06,11,Category_3,5,7,1,331.5,0,268,372.65,106
2024-07-06,12,Category_3,5,7,1,368.14,0,425,357.31,109
2024-07-06,13,Category_3,5,7,1,361.53,10,59,369.29,116
2024-07-06,14,Category_3,5,7,1,374.95,0,94,369.28,126
2024-07-06,15,Category_3,5,7,1,429.65,0,294,436.28,121
2024-07-06,16,Category_4,5,7,1,437.48,0,476,500.23,127
2024-07-06,17,Category_4,5,7,1,470.73,0,470,490.79,119
2024-07-06,18,Category_4,5,7,1,465.16,0,338,486.36,140
2024-07-06,19,Category_4,5,7,1,446.45,0,312,455.17,155
2024-07-06,20,Category_4,5,7,1,485.17,0,456,534.58,155
2024-07-07,1,Category_1,6,7,1,119.65,0,152,122.05,60
2024-07-07,2,Category_1,6,7,1,128.06,0,238,137.37,59
2024-07-07,3,Category_1,6,7,1,157.62,20,164,172.56,89
2024-07-07,4,Category_1,6,7,1,191.25,30,187,216.86,93
2024-07-07,5,Category_1,6,7,1,209.3,0,252,201.11,85
2024-07-07,6,Category_2,6,7,1,228.07,0,74,223.38,74
2024-07-07,7,Category_2,6,7,1,232.24,0,362,244.55,80
2024-07-07,8,Category_2,6,7,1,264.47,0,464,287.34,97
2024-07-07,9,Category_2,6,7,1,256.2,0,89,269.02,100
2024-07-07,10,Category_2,6,7,1,280.26,20,148,288.42,125
2024-07-07,11,Category_3,6,7,1,316.59,0,339,306.01,127
2024-07-07,12,Category_3,6,7,1,331.31,0,376,366.65,108
2024-07-07,13,Category_3,6,7,1,381.71,0,218,399.5,112
2024-07-07,14,Category_3,6,7,1,403.0,0,389,391.85,112
2024-07-07,15,Category_3,6,7,1,424.08,0,275,418.26,121
2024-07-07,16,Category_4,6,7,1,457.75,0,113,472.55,105
2024-07-07,17,Category_4,6,7,1,469.4,0,185,455.36,127
2024-07-07,18,Category_4,6,7,1,414.57,0,271,437.42,147
2024-07-07,19,Category_4,6,7,1,473.76,0,319,459.63,149
2024-07-07,20,Category_4,6,7,1,466.92,0,477,503.52,162
2024-07-08,1,Category_1,0,7,0,117.57,0,379,122.1,47
2024-07-08,2,Category_1,0,7,0,130.19,20,363,141.86,64
2024-07-08,3,Category_1,0,7,0,171.42,0,309,182.45,57
2024-07-08,4,Category_1,0,7,0,166.24,10,218,180.66,58
2024-07-08,5,Category_1,0,7,0,207.04,0,496,236.7,67
2024-07-08,6,Category_2,0,7,0,220.52,0,299,220.66,59
2024-07-08,7,Category_2,0,7,0,223.46,0,257,230.28,74
2024-07-08,8,Category_2,0,7,0,276.07,0,70,269.31,72
2024-07-08,9,Category_2,0,7,0,260.18,0,121,290.85,84
2024-07-08,10,Category_2,0,7,0,286.64,0,246,283.23,85
2024-07-08,11,Category_3,0,7,0,333.57,0,142,324.23,77
2024-07-08,12,Category_3,0,7,0,335.49,0,107,350.18,88
2024-07-08,13,Category_3,0,7,0,334.49,0,124,384.24,98
2024-07-08,14,Category_3,0,7,0,361.32,0,93,368.63,94
2024-07-08,15,Category_3,0,7,0,424.2,0,102,432.74,86
2024-07-08,16,Category_4,0,7,0,410.56,30,441,446.59,147
2024-07-08,17,Category_4,0,7,0,472.83,10,245,492.17,101
2024-07-08,18,Category_4,0,7,0,427.17,0,196,489.24,127
2024-07-08,19,Category_4,0,7,0,433.07,0,430,458.89,142
2024-07-08,20,Category_4,0,7,0,518.05,0,256,515.42,122
2024-07-09,1,Category_1,1,7,0,122.11,0,122,133.51,37
2024-07-09,2,Category_1,1,7,0,146.48,0,223,161.84,34
2024-07-09,3,Category_1,1,7,0,171.63,0,210,172.48,63
2024-07-09,4,Category_1,1,7,0,184.45,10,291,182.63,60
2024-07-09,5,Category_1,1,7,0,218.33,0,480,226.66,47
2024-07-09,6,Category_2,1,7,0,235.51,0,285,247.74,74
2024-07-09,7,Category_2,1,7,0,221.88,0,69,237.31,67
2024-07-09,8,Category_2,1,7,0,266.59,0,102,264.71,71
2024-07-09,9,Category_2,1,7,0,256.91,0,329,246.69,84
2024-07-09,10,Category_2,1,7,0,279.32,30,327,306.22,98
2024-07-09,11,Category_3,1,7,0,335.55,0,125,336.52,94
2024-07-09,12,Category_3,1,7,0,316.81,0,273,353.17,111
2024-07-09,13,Category_3,1,7,0,325.07,30,308,323.44,121
2024-07-09,14,Category_3,1,7,0,374.42,20,214,389.64,117
2024-07-09,15,Category_3,1,7,0,414.16,0,276,421.91,87
2024-07-09,16,Category_4,1,7,0,446.69,0,72,461.42,112
2024-07-09,17,Category_4,1,7,0,472.5,20,426,512.89,119
2024-07-09,18,Category_4,1,7,0,497.79,0,476,553.95,95
2024-07-09,19,Category_4,1,7,0,472.38,0,272,460.1,136
2024-07-09,20,Category_4,1,7,0,503.12,0,339,546.33,133
2024-07-10,1,Category_1,2,7,0,114.12,0,425,111.4,49
2024-07-10,2,Category_1,2,7,0,142.04,0,438,158.39,45
2024-07-10,3,Category_1,2,7,0,166.36,0,315,174.9,50
2024-07-10,4,Category_1,2,7,0,184.96,0,113,200.85,46
2024-07-10,5,Category_1,2,7,0,182.91,0,363,207.34,64
2024-07-10,6,Category_2,2,7,0,241.6,0,432,274.18,76
2024-07-10,7,Category_2,2,7,0,239.52,0,162,258.81,73
2024-07-10,8,Category_2,2,7,0,268.19,0,159,275.92,59
2024-07-10,9,Category_2,2,7,0,304.9,0,431,339.31,62
2024-07-10,10,Category_2,2,7,0,282.85,0,126,270.08,89
2024-07-10,11,Category_3,2,7,0,342.55,0,196,393.06,70
2024-07-10,12,Category_3,2,7,0,314.55,0,157,351.47,83
2024-07-10,13,Category_3,2,7,0,354.45,30,194,347.29,123
2024-07-10,14,Category_3,2,7,0,372.72,0,75,373.97,99
2024-07-10,15,Category_3,2,7,0,392.83,0,209,374.31,80
2024-07-10,16,Category_4,2,7,0,401.62,0,214,414.28,121
2024-07-10,17,Category_4,2,7,0,415.95,0,452,475.23,117
2024-07-10,18,Category_4,2,7,0,467.1,0,115,504.07,129
2024-07-10,19,Category_4,2,7,0,458.16,0,189,499.65,120
2024-07-10,20,Category_4,2,7,0,469.74,10,485,526.91,162
2024-07-11,1,Category_1,3,7,0,114.5,0,191,112.83,45
2024-07-11,2,Category_1,3,7,0,147.05,0,186,152.78,47
2024-07-11,3,Category_1,3,7,0,164.31,0,402,164.22,43
2024-07-11,4,Category_1,3,7,0,174.84,0,193,168.09,53
2024-07-11,5,Category_1,3,7,0,199.77,0,417,204.66,88
2024-07-11,6,Category_2,3,7,0,205.97,10,201,220.07,81
2024-07-11,7,Category_2,3,7,0,260.95,0,374,252.54,86
2024-07-11,8,Category_2,3,7,0,258.43,0,445,290.41,60
2024-07-11,9,Category_2,3,7,0,305.23,0,171,328.33,81
2024-07-11,10,Category_2,3,7,0,311.05,0,289,314.59,72
2024-07-11,11,Category_3,3,7,0,314.07,0,389,334.95,86
2024-07-11,12,Category_3,3,7,0,371.63,30,72,398.28,124
2024-07-11,13,Category_3,3,7,0,388.69,0,92,426.84,92
2024-07-11,14,Category_3,3,7,0,352.58,0,479,390.51,106
2024-07-11,15,Category_3,3,7,0,416.99,0,98,425.27,116
2024-07-11,16,Category_4,3,7,0,407.7,0,142,424.68,104
2024-07-11,17,Category_4,3,7,0,473.53,0,299,533.28,106
2024-07-11,18,Category_4,3,7,0,422.02,0,281,404.68,103
2024-07-11,19,Category_4,3,7,0,463.9,0,315,510.27,121
2024-07-11,20,Category_4,3,7,0,525.46,0,414,600.8,126
2024-07-12,1,Category_1,4,7,0,116.32,0,341,114.8,45
2024-07-12,2,Category_1,4,7,0,144.48,0,121,149.26,50
2024-07-12,3,Category_1,4,7,0,164.58,0,429,160.95,74
2024-07-12,4,Category_1,4,7,0,195.69,0,244,218.04,40
2024-07-12,5,Category_1,4,7,0,187.43,0,398,199.17,65
2024-07-12,6,Category_2,4,7,0,237.73,0,168,227.55,71
2024-07-12,7,Category_2,4,7,0,260.03,0,159,262.17,70
2024-07-12,8,Category_2,4,7,0,256.78,0,361,250.34,66
2024-07-12,9,Category_2,4,7,0,306.5,0,122,307.36,85
2024-07-12,10,Category_2,4,7,0,292.0,0,387,303.69,80
2024-07-12,11,Category_3,4,7,0,323.15,0,297,360.74,85
2024-07-12,12,Category_3,4,7,0,370.3,0,359,369.33,108
2024-07-12,13,Category_3,4,7,0,369.26,0,403,404.23,93
2024-07-12,14,Category_3,4,7,0,410.4,0,279,456.34,116
2024-07-12,15,Category_3,4,7,0,385.55,0,425,386.53,100
2024-07-12,16,Category_4,4,7,0,412.7,10,441,433.53,128
2024-07-12,17,Category_4,4,7,0,450.33,0,402,443.85,116
2024-07-12,18,Category_4,4,7,0,459.32,0,133,512.87,107
2024-07-12,19,Category_4,4,7,0,515.82,0,94,574.06,111
2024-07-12,20,Category_4,4,7,0,511.03,0,62,526.21,141
2024-07-13,1,Category_1,5,7,1,127.12,0,250,131.74,51
2024-07-13,2,Category_1,5,7,1,147.5,10,100,152.45,69
2024-07-13,3,Category_1,5,7,1,163.43,10,257,164.55,76
2024-07-13,4,Category_1,5,7,1,168.97,10,181,172.43,76
2024-07-13,5,Category_1,5,7,1,205.64,0,72,218.17,85
2024-07-13,6,Category_2,5,7,1,199.17,0,283,195.25,91
2024-07-13,7,Category_2,5,7,1,249.81,0,281,281.95,94
2024-07-13,8,Category_2,5,7,1,234.48,0,129,251.84,91
2024-07-13,9,Category_2,5,7,1,275.56,0,132,293.83,96
2024-07-13,10,Category_2,5,7,1,311.76,0,239,305.92,109
2024-07-13,11,Category_3,5,7,1,321.85,0,367,354.3,93
2024-07-13,12,Category_3,5,7,1,324.63,0,95,323.04,115
2024-07-13,13,Category_3,5,7,1,384.9,0,467,411.79,90
2024-07-13,14,Category_3,5,7,1,378.12,0,349,372.16,142
2024-07-13,15,Category_3,5,7,1,380.73,0,286,405.05,118
2024-07-13,16,Category_4,5,7,1,437.61,0,401,470.59,131
2024-07-13,17,Category_4,5,7,1,459.14,0,192,517.18,134
2024-07-13,18,Category_4,5,7,1,469.36,0,303,462.58,130
2024-07-13,19,Category_4,5,7,1,449.55,0,127,486.16,147
2024-07-13,20,Category_4,5,7,1,549.84,0,227,631.03,129
2024-07-14,1,Category_1,6,7,1,119.47,10,103,135.2,61
2024-07-14,2,Category_1,6,7,1,131.37,0,472,149.69,51
2024-07-14,3,Category_1,6,7,1,167.11,0,405,171.75,48
2024-07-14,4,Category_1,6,7,1,163.63,30,486,156.4,92
2024-07-14,5,Category_1,6,7,1,203.5,10,121,211.66,78
2024-07-14,6,Category_2,6,7,1,227.4,0,59,258.43,74
2024-07-14,7,Category_2,6,7,1,228.76,0,182,225.33,87
2024-07-14,8,Category_2,6,7,1,234.63,0,85,224.69,86
2024-07-14,9,Category_2,6,7,1,277.3,0,241,274.43,85
2024-07-14,10,Category_2,6,7,1,328.46,0,342,326.14,106
2024-07-14,11,Category_3,6,7,1,348.68,0,435,386.37,101
2024-07-14,12,Category_3,6,7,1,372.36,0,83,361.15,119
2024-07-14,13,Category_3,6,7,1,342.32,0,430,370.55,104
2024-07-14,14,Category_3,6,7,1,369.27,0,422,415.02,111
2024-07-14,15,Category_3,6,7,1,404.61,0,495,438.27,123
2024-07-14,16,Category_4,6,7,1,406.36,0,350,459.01,145
2024-07-14,17,Category_4,6,7,1,474.82,0,200,525.25,137
2024-07-14,18,Category_4,6,7,1,415.94,0,71,426.69,159
2024-07-14,19,Category_4,6,7,1,485.27,0,258,483.54,136
2024-07-14,20,Category_4,6,7,1,548.42,20,330,598.94,168
2024-07-15,1,Category_1,0,7,0,131.1,0,166,149.09,45
2024-07-15,2,Category_1,0,7,0,153.01,0,342,167.12,55
2024-07-15,3,Category_1,0,7,0,165.59,0,208,161.52,68
2024-07-15,4,Category_1,0,7,0,196.85,0,156,213.86,38
2024-07-15,5,Category_1,0,7,0,195.39,0,296,208.97,73
2024-07-15,6,Category_2,0,7,0,200.11,0,489,217.42,65
2024-07-15,7,Category_2,0,7,0,255.64,0,239,273.56,88
2024-07-15,8,Category_2,0,7,0,243.05,10,487,277.62,93
2024-07-15,9,Category_2,0,7,0,295.09,0,318,334.71,59
2024-07-15,10,Category_2,0,7,0,293.43,0,329,336.42,90
2024-07-15,11,Category_3,0,7,0,342.36,0,451,348.76,90
2024-07-15,12,Category_3,0,7,0,360.22,0,293,397.27,94
2024-07-15,13,Category_3,0,7,0,365.61,0,113,399.4,97
2024-07-15,14,Category_3,0,7,0,392.18,0,470,414.5,99
2024-07-15,15,Category_3,0,7,0,413.68,0,230,403.23,107
2024-07-15,16,Category_4,0,7,0,460.93,0,468,522.34,104
2024-07-15,17,Category_4,0,7,0,442.62,0,331,433.44,116
2024-07-15,18,Category_4,0,7,0,499.06,0,372,491.98,109
2024-07-15,19,Category_4,0,7,0,456.2,0,413,510.86,139
2024-07-15,20,Category_4,0,7,0,500.94,0,318,524.75,121
2024-07-16,1,Category_1,1,7,0,118.92,10,300,127.96,49
2024-07-16,2,Category_1,1,7,0,133.3,10,233,141.14,72
2024-07-16,3,Category_1,1,7,0,174.52,0,475,197.86,56
2024-07-16,4,Category_1,1,7,0,172.52,0,286,195.44,52
2024-07-16,5,Category_1,1,7,0,212.17,0,81,212.38,86
2024-07-16,6,Category_2,1,7,0,226.06,0,189,257.83,47
2024-07-16,7,Category_2,1,7,0,219.01,0,169,219.73,59
2024-07-16,8,Category_2,1,7,0,270.34,0,195,280.05,81
2024-07-16,9,Category_2,1,7,0,281.05,0,344,319.84,84
2024-07-16,10,Category_2,1,7,0,314.19,0,473,302.7,99
2024-07-16,11,Category_3,1,7,0,336.01,0,112,357.91,101
2024-07-16,12,Category_3,1,7,0,321.55,30,175,354.63,122
2024-07-16,13,Category_3,1,7,0,376.42,10,259,421.93,110
2024-07-16,14,Category_3,1,7,0,355.56,0,408,343.59,99
2024-07-16,15,Category_3,1,7,0,425.82,0,250,466.85,98
2024-07-16,16,Category_4,1,7,0,407.4,20,400,387.21,117
2024-07-16,17,Category_4,1,7,0,435.84,0,392,437.86,125
2024-07-16,18,Category_4,1,7,0,435.5,0,417,464.89,132
2024-07-16,19,Category_4,1,7,0,522.9,10,384,569.42,137
2024-07-16,20,Category_4,1,7,0,511.81,0,479,572.86,125
2024-07-17,1,Category_1,2,7,0,115.49,0,193,113.28,44
2024-07-17,2,Category_1,2,7,0,140.32,0,342,150.37,47
2024-07-17,3,Category_1,2,7,0,161.94,0,374,186.17,63
2024-07-17,4,Category_1,2,7,0,182.4,0,272,181.54,70
2024-07-17,5,Category_1,2,7,0,192.42,0,462,189.57,72
2024-07-17,6,Category_2,2,7,0,239.13,0,73,270.9,56
2024-07-17,7,Category_2,2,7,0,258.53,20,364,287.07,88
2024-07-17,8,Category_2,2,7,0,245.07,0,285,261.32,82
2024-07-17,9,Category_2,2,7,0,265.07,0,288,298.21,91
2024-07-17,10,Category_2,2,7,0,325.8,0,193,347.05,68
2024-07-17,11,Category_3,2,7,0,301.61,20,491,306.39,102
2024-07-17,12,Category_3,2,7,0,342.1,30,244,331.79,148
2024-07-17,13,Category_3,2,7,0,330.08,0,294,335.48,96
2024-07-17,14,Category_3,2,7,0,413.66,0,494,448.32,88
2024-07-17,15,Category_3,2,7,0,362.44,30,218,358.15,127
2024-07-17,16,Category_4,2,7,0,426.36,10,485,408.96,128
2024-07-17,17,Category_4,2,7,0,426.11,0,91,478.81,102
2024-07-17,18,Category_4,2,7,0,496.61,0,183,534.01,112
2024-07-17,19,Category_4,2,7,0,439.9,0,466,480.96,119
2024-07-17,20,Category_4,2,7,0,484.57,0,365,509.77,136
2024-07-18,1,Category_1,3,7,0,109.93,0,109,110.35,45
2024-07-18,2,Category_1,3,7,0,136.75,0,240,141.24,56
2024-07-18,3,Category_1,3,7,0,156.36,0,219,150.33,57
2024-07-18,4,Category_1,3,7,0,197.92,0,66,209.27,47
2024-07-18,5,Category_1,3,7,0,193.16,0,160,190.34,69
2024-07-18,6,Category_2,3,7,0,227.02,0,246,251.29,65
2024-07-18,7,Category_2,3,7,0,234.31,0,473,266.51,82
2024-07-18,8,Category_2,3,7,0,254.14,10,467,288.33,87
2024-07-18,9,Category_2,3,7,0,258.11,0,369,259.38,77
2024-07-18,10,Category_2,3,7,0,290.75,10,174,307.9,98
2024-07-18,11,Category_3,3,7,0,295.74,30,455,281.76,129
2024-07-18,12,Category_3,3,7,0,333.36,0,162,350.18,86
2024-07-18,13,Category_3,3,7,0,395.03,0,399,383.44,102
2024-07-18,14,Category_3,3,7,0,407.35,20,219,410.46,120
2024-07-18,15,Category_3,3,7,0,425.13,20,287,426.91,114
2024-07-18,16,Category_4,3,7,0,401.03,30,325,414.54,146
2024-07-18,17,Category_4,3,7,0,448.64,0,169,457.96,110
2024-07-18,18,Category_4,3,7,0,421.85,10,272,433.97,115
2024-07-18,19,Category_4,3,7,0,456.01,10,139,442.62,140
2024-07-18,20,Category_4,3,7,0,498.76,0,398,485.11,124
2024-07-19,1,Category_1,4,7,0,112.62,0,324,113.19,45
2024-07-19,2,Category_1,4,7,0,128.59,0,379,144.86,37
2024-07-19,3,Category_1,4,7,0,156.43,10,400,163.57,53
2024-07-19,4,Category_1,4,7,0,196.88,0,118,225.55,62
